time_ms,command_angle,feedback_angle,current_mA
64971,90,88,68.80
65023,90,81,69.80
65074,90,88,69.80
65125,90,88,69.60
65176,90,88,66.30
65227,90,81,69.70
65279,90,89,66.60
65330,90,88,69.90
65381,90,88,89.10
65432,90,88,69.70
65483,90,87,75.90
65535,90,88,76.30
65586,90,88,99.90
65637,90,81,71.00
65688,90,83,92.10
65739,90,88,70.10
65791,90,88,69.70
65842,90,88,69.20
65893,90,88,69.60
65944,90,87,69.70
65995,90,88,69.80
66047,90,88,69.80
66098,20,72,418.40
66149,20,55,381.80
66200,20,39,458.50
66251,20,26,477.00
66303,20,20,245.80
66355,20,20,132.60
66406,20,22,130.30
66457,20,20,136.60
66508,20,21,150.50
66560,20,20,139.40
66612,20,20,137.10
66663,20,20,132.30
66714,20,21,126.80
66765,20,22,119.10
66817,20,20,116.70
66869,20,21,116.60
66921,20,21,116.60
66972,20,20,116.20
67023,20,20,116.40
67074,20,20,117.00
67125,20,21,118.60
67176,20,22,119.60
67227,20,21,121.60
67279,20,20,122.10
67331,20,20,123.70
67383,20,21,124.90
67435,20,21,125.00
67486,20,21,107.70
67537,20,21,124.10
67589,20,21,120.60
67641,20,20,117.10
67692,20,20,113.30
67743,20,20,117.20
67794,20,20,113.30
67845,20,20,118.10
67896,20,20,116.80
67948,20,20,113.10
67999,20,21,91.40
68050,20,20,120.10
68103,20,21,128.70
68155,20,21,121.60
68206,20,21,100.40
68257,20,21,112.90
68309,20,22,112.60
68361,20,21,112.10
68412,20,21,113.10
68463,20,21,118.30
68514,20,20,120.90
68566,20,21,120.30
68618,20,21,115.60
68670,20,20,112.80
68721,20,20,113.10
68772,20,20,88.00
68823,20,21,112.60
68875,20,20,112.70
68926,20,21,117.40
68977,20,21,124.30
69029,20,20,129.20
69081,20,21,127.20
69133,20,21,121.90
69184,20,20,114.50
69235,20,21,112.50
69287,20,21,113.70
69340,20,20,119.00
69392,20,20,120.90
69443,20,20,122.50
69495,20,20,117.20
69547,20,21,108.30
69599,20,21,86.80
69650,20,20,108.00
69701,20,20,108.00
69753,20,21,109.70
69805,20,21,113.20
69857,20,20,116.90
69908,20,20,116.50
69960,20,21,114.80
70012,20,20,110.30
70065,90,20,486.50
70117,90,29,401.50
70168,90,41,461.90
70219,90,51,526.90
70271,90,63,536.10
70323,90,79,100.40
70375,90,78,119.70
70427,90,88,125.30
70479,90,88,147.20
70531,90,87,140.40
70583,90,87,130.00
70635,90,87,130.00
70686,90,87,129.90
70737,90,80,131.60
70789,90,76,165.20
70841,90,78,123.50
70893,90,88,105.50
70945,90,87,86.00
70997,90,88,86.30
71048,90,88,115.00
71100,90,88,87.00
71151,90,88,87.00
71202,90,88,86.90
71253,90,81,86.40
71304,90,88,84.70
71355,90,88,90.10
71406,90,88,88.90
71457,90,88,83.50
71509,90,83,82.60
71560,90,88,82.70
71611,90,80,82.20
71662,90,85,84.10
71714,90,88,88.30
71765,90,87,89.20
71816,90,88,85.10
71867,90,88,82.50
71918,90,88,82.40
71969,90,79,115.90
72021,90,80,84.60
72072,90,88,83.70
72123,90,80,82.10
72175,90,88,85.30
72226,90,88,87.40
72277,90,88,90.20
72328,90,88,89.80
72379,90,88,83.80
72430,90,79,101.50
72481,90,80,82.70
72533,90,80,82.40
72584,90,88,78.90
72635,90,88,79.30
72686,90,88,82.10
72737,90,88,79.40
72789,90,88,86.40
72840,90,81,84.60
72891,90,88,88.90
72942,90,81,110.40
72994,90,88,91.60
73045,90,86,88.30
73096,90,88,80.50
73147,90,88,103.30
73198,90,80,79.10
73249,90,79,99.60
73301,90,88,82.20
73352,90,88,83.40
73403,90,88,82.00
73454,90,86,84.50
73505,90,79,85.80
73557,90,88,85.00
73608,90,88,107.70
73660,90,89,80.20
73711,90,88,82.70
73762,90,88,79.20
73813,90,80,89.80
73864,90,88,79.80
73915,90,88,80.00
73966,90,88,79.40
74017,90,87,79.00
74069,90,86,107.60
74120,90,88,83.80
74171,90,88,91.30
74222,90,87,85.40
74273,90,88,86.70
74325,90,80,80.50
74376,90,80,79.40
74427,90,88,104.00
74479,90,89,79.20
74530,90,80,82.70
74581,90,80,79.20
74632,90,88,82.50
74683,90,86,79.00
74734,90,80,85.00
74785,90,83,90.70
74837,90,88,86.90
74888,90,88,116.50
74939,90,88,89.40
74990,90,88,88.00
75041,90,88,79.60
75093,90,88,82.20
75144,90,88,78.80
75195,90,80,79.10
75246,90,79,79.10
75297,90,88,78.80
75349,90,89,105.00
75400,90,88,81.20
75451,90,88,90.50
75502,90,88,85.40
75553,90,80,87.70
75605,90,88,81.30
75656,90,81,79.70
75707,90,81,97.70
75758,90,88,71.00
75809,90,88,121.10
75861,90,88,69.50
75912,90,88,69.80
75963,90,88,69.20
76015,90,88,69.70
76066,90,87,71.10
76117,90,81,73.20
76168,90,88,98.70
76219,90,88,75.70
76270,90,86,75.60
76321,90,88,75.80
76373,90,81,75.70
76424,90,88,75.10
76475,90,88,74.90
76526,90,87,73.40
76577,90,88,79.20
76629,90,88,101.60
76680,90,88,78.90
76731,20,74,479.30
76782,20,61,354.00
76833,20,42,457.30
76885,20,27,474.10
76937,20,28,362.90
76989,20,23,115.30
77041,20,20,130.90
77092,20,21,111.30
77143,20,21,133.40
77194,20,22,121.00
77245,20,21,121.40
77297,20,20,117.10
77349,20,21,116.90
77401,20,21,117.30
77453,20,20,117.00
77504,20,22,116.90
77555,20,21,117.00
77606,20,21,116.70
77658,20,21,116.70
77710,20,20,90.30
77761,20,20,117.20
77812,20,21,111.10
77863,20,20,122.10
77916,20,21,126.70
77968,20,20,94.70
78019,20,20,113.50
78070,20,20,124.40
78122,20,20,113.60
78174,20,21,113.30
78226,20,20,113.30
78277,20,21,113.50
78328,20,21,116.10
78380,20,21,119.90
78432,20,20,124.10
78484,20,21,122.00
78536,20,20,117.70
78588,20,21,113.60
78641,20,21,112.80
78692,20,20,112.10
78743,20,20,112.00
78795,20,21,113.60
78847,20,21,119.70
78899,20,20,120.90
78950,20,20,115.00
79001,20,22,112.60
79053,20,21,112.30
79105,20,21,112.40
79157,20,20,113.80
79209,20,21,119.40
79260,20,21,120.10
79311,20,20,116.40
79362,20,21,112.70
79413,20,21,112.80
79464,20,21,112.40
79515,20,20,112.40
79566,20,20,116.80
79618,20,20,122.80
79670,20,21,127.60
79722,20,21,122.30
79773,20,21,114.60
79824,20,21,112.80
79875,20,21,108.80
79926,20,20,113.40
79977,20,21,121.10
80029,20,20,116.00
80081,20,20,112.40
80132,20,20,113.00
80183,20,21,112.70
80234,20,21,113.60
80285,20,20,115.10
80336,20,21,116.00
80387,20,21,110.90
80438,20,21,108.80
80490,20,20,109.00
80541,20,20,108.30
80592,20,21,109.20
80643,20,21,117.10
80694,20,21,121.80
80746,20,20,117.60
80797,20,20,111.30
80848,20,20,108.50
80899,20,21,108.10
80950,20,20,107.70
81001,20,21,112.30
81053,20,20,116.20
81105,20,21,113.60
81157,20,21,109.10
81209,20,20,108.60
81260,20,21,108.50
81311,20,21,109.70
81363,20,20,115.70
81416,20,21,113.90
81468,20,20,108.20
81519,20,20,108.30
81570,20,20,107.90
81621,20,21,114.50
81672,20,21,113.10
81723,20,21,116.10
81775,20,21,109.30
81827,20,21,110.80
81879,20,21,118.30
81931,20,20,94.60
81982,20,21,109.80
82034,20,20,104.40
82086,20,20,110.20
82138,20,21,117.60
82190,20,21,92.60
82241,20,20,110.90
82292,20,20,103.80
82344,20,21,111.30
82397,20,20,113.20
82449,20,21,119.70
82500,20,20,107.30
82551,20,21,92.60
82602,20,21,105.80
82654,20,20,111.20
82706,20,21,116.20
82757,20,20,111.90
82808,20,20,83.30
82859,20,20,108.20
82910,20,20,108.50
82961,20,20,113.20
83013,20,21,111.70
83065,20,20,109.00
83116,20,21,108.30
83167,20,20,110.50
83218,20,21,111.00
83269,20,21,118.00
83321,20,21,122.40
83372,20,20,84.50
83423,20,20,107.60
83475,20,21,108.50
83527,20,20,117.00
83578,20,20,112.80
83630,20,21,103.90
83681,20,21,107.80
83732,20,21,82.80
83783,20,21,115.20
83834,20,20,114.60
83885,20,21,108.30
83936,20,20,108.50
83987,20,20,104.30
84038,20,20,107.80
84090,20,21,90.00
84141,20,20,124.10
84192,20,21,109.40
84244,20,21,105.20
84296,20,20,108.00
84347,20,21,84.10
84398,20,21,116.80
84449,20,21,112.80
84501,20,20,106.40
84553,20,21,103.50
84604,20,21,85.00
84655,20,21,103.90
84707,20,20,114.30
84758,20,20,111.90
84809,20,20,105.30
84860,20,20,104.40
84913,90,20,467.10
84964,90,23,427.10
85015,90,38,415.10
85066,90,48,513.60
85117,90,60,507.60
85170,90,84,137.30
85221,90,86,107.40
85272,90,76,156.60
85324,90,88,136.20
85375,90,77,140.80
85426,90,78,143.70
85477,90,78,147.90
85529,90,87,136.00
85581,90,88,134.80
85632,90,87,134.40
85683,90,87,128.10
85734,90,87,117.10
85785,90,87,112.60
85836,90,84,112.40
85887,90,81,119.60
85939,90,87,119.00
85990,90,87,141.70
86042,90,88,112.80
86094,90,88,112.30
86146,90,85,110.10
86198,90,87,109.20
86249,90,79,103.20
86300,90,87,101.10
86351,90,87,100.60
86403,90,87,106.80
86455,90,79,107.80
86507,90,86,97.30
86558,90,88,82.70
86609,90,82,111.10
86661,90,88,92.40
86712,90,88,116.20
86763,90,88,82.30
86814,90,88,82.30
86865,90,88,89.00
86916,90,88,86.60
86967,90,88,83.10
87018,90,81,82.40
87069,90,81,82.60
87120,90,80,86.30
87171,90,88,89.30
87222,90,80,84.40
87273,90,87,82.90
87324,90,89,79.30
87375,90,88,82.70
87426,90,88,79.30
87477,90,88,84.90
87528,90,80,83.70
87579,90,88,88.10
87630,90,89,121.40
87682,90,86,79.30
87733,90,88,97.60
87784,90,88,79.30
87835,90,88,82.60
87886,90,88,79.20
87937,90,84,83.40
87988,90,87,83.30
88039,90,80,85.60
88090,90,88,93.50
88141,90,89,91.30
88192,90,88,89.50
88243,90,88,79.60
88294,90,80,82.50
88345,90,88,78.80
88396,90,80,83.10
88447,90,80,83.80
88498,90,88,86.40
88549,90,79,108.50
88601,90,88,81.90
88652,90,79,95.70
88703,90,80,79.20
88754,90,88,82.40
88805,90,88,79.00
88856,90,88,82.70
88907,90,86,79.20
88959,90,88,80.60
89010,90,79,104.10
89062,90,88,80.50
89113,90,80,84.40
89164,90,82,83.50
89215,90,88,88.40
89266,90,88,87.40
89317,90,88,84.50
89368,90,78,128.70
89419,90,81,75.90
89471,90,80,100.00
89523,90,81,76.10
89574,90,88,79.60
89625,90,88,75.80
89676,90,88,79.30
89727,90,88,75.50
89778,90,88,75.90
89829,90,88,77.30
89880,90,83,80.10
89931,90,89,108.70
89983,90,81,83.50
90034,90,88,89.10
90085,90,80,84.10
90136,90,88,87.10
90187,90,88,78.00
90239,90,80,77.90
90290,90,88,78.00
90341,90,81,76.70
90392,20,71,361.80
90444,20,51,397.50
90496,20,36,460.20
90548,20,20,479.50
90600,20,20,130.80
90651,20,22,128.20
90702,20,21,148.80
90754,20,21,146.40
90806,20,20,137.10
90858,20,21,125.00
90910,20,21,94.90
90961,20,21,120.70
91013,20,20,121.00
91065,20,20,120.90
91116,20,20,120.40
91167,20,21,123.50
91218,20,21,129.50
91271,20,21,129.00
91323,20,21,128.50
91374,20,21,138.00
91425,20,21,107.90
91477,20,21,130.90
91528,20,20,116.40
91580,20,20,116.80
91632,20,20,116.60
91683,20,20,118.90
91735,20,20,124.60
91787,20,21,128.10
91839,20,20,125.80
91890,20,20,119.30
91941,20,20,111.50
91993,20,21,111.80
92045,20,21,113.90
92097,20,21,120.20
92148,20,20,119.00
92199,20,20,112.30
92252,20,21,86.80
92303,20,21,112.00
92355,20,21,109.50
92406,20,21,119.50
92458,20,21,118.70
92509,20,20,112.30
92560,20,20,112.60
92611,20,21,108.30
92663,20,20,116.10
92715,20,21,115.00
92767,20,21,114.60
92819,20,21,112.70
92870,20,21,88.40
92921,20,20,119.20
92973,20,21,103.20
93025,20,20,125.00
93077,20,20,116.90
93128,20,20,109.30
93179,20,21,113.80
93231,20,21,97.40
93282,20,21,112.40
93334,20,20,108.00
93385,20,21,111.80
93436,20,20,116.00
93487,20,20,109.20
93539,20,20,112.90
93591,20,20,108.50
93643,20,21,108.00
93695,20,20,111.60
93746,20,21,115.80
93798,20,21,111.70
93850,20,20,108.20
93902,20,21,108.30
93953,20,20,110.10
94004,20,21,115.80
94055,20,20,111.20
94106,20,21,108.50
94158,20,21,108.40
94210,20,20,113.60
94262,20,20,115.80
94314,20,21,110.20
94365,20,21,108.50
94416,20,21,110.10
94467,20,21,111.20
94518,20,20,118.90
94569,20,20,118.30
94620,20,20,108.00
94672,20,20,107.80
94724,20,20,108.20
94775,20,20,116.00
94826,20,20,114.50
94878,20,21,108.30
94930,20,20,108.40
94983,20,21,108.00
95034,20,21,115.00
95085,20,21,113.50
95137,20,21,108.40
95189,20,20,108.60
95241,20,21,108.00
95293,20,21,113.20
95344,20,21,115.20
95396,20,20,108.80
95448,20,21,108.20
95500,20,20,108.10
95551,20,21,112.70
95602,20,21,115.30
95653,20,20,108.30
95704,20,21,113.60
95755,20,21,109.20
95806,20,20,115.60
95857,20,20,119.20
95909,20,21,110.50
95961,20,20,107.80
96013,90,20,473.90
96064,90,31,394.90
96115,90,42,469.50
96167,90,53,532.20
96220,90,64,523.70
96271,90,86,110.20
96322,90,79,99.40
96373,90,78,153.40
96426,90,88,144.90
96478,90,78,129.60
96530,90,80,131.80
96582,90,87,129.10
96634,90,87,125.20
96685,90,78,129.80
96736,90,78,132.00
96787,90,78,125.50
96838,90,79,125.20
96889,90,86,123.60
96940,90,87,114.30
96991,90,78,119.10
97042,90,87,112.50
97094,90,88,129.00
97146,90,82,117.50
97197,90,88,112.90
97249,90,86,113.70
97301,90,88,113.00
97352,90,88,130.50
97403,90,88,100.40
97455,90,88,105.00
97507,90,79,104.40
97558,90,79,100.50
97609,90,78,96.40
97660,90,80,100.50
97713,90,88,127.50
97765,90,79,97.00
97816,90,88,96.80
97867,90,79,103.50
97919,90,88,100.10
97971,90,88,96.70
98022,90,80,96.80
98073,90,88,102.10
98124,90,88,100.70
98176,90,88,97.20
98227,90,83,96.80
98278,90,88,102.90
98330,90,77,126.30
98382,90,79,119.30
98434,90,88,120.30
98486,90,88,94.10
98537,90,88,106.90
98588,90,88,104.50
98639,90,88,94.90
98690,90,86,92.60
98741,90,88,95.60
98792,90,79,99.70
98843,90,79,93.20
98894,90,88,93.20
98945,90,79,92.90
98996,90,88,99.90
99047,90,79,95.20
99098,90,88,93.20
99149,90,86,93.60
99200,90,88,92.50
99251,90,88,120.90
99303,90,80,97.90
99354,90,88,114.30
99406,90,88,86.20
99457,90,88,86.20
99508,90,85,93.90
99560,90,82,89.10
99611,90,87,85.70
99662,90,80,85.50
99713,90,88,86.70
99764,90,88,92.10
99815,90,88,90.60
99866,90,87,85.70
99917,90,88,85.80
99968,90,88,85.70
100019,90,88,85.50
100070,90,86,89.10
100121,90,80,94.70
100172,90,88,97.00
100224,90,88,90.30
100276,90,86,86.40
100327,90,88,85.70
100378,90,80,85.30
100429,90,78,88.50
100480,90,88,93.30
100531,90,87,90.60
100582,90,87,86.80
100633,90,88,85.90
100685,90,88,85.80
100737,90,88,85.90
100788,90,89,85.70
100839,90,88,91.50
100891,90,88,92.00
100943,90,88,92.40
100994,90,86,89.90
101045,90,88,98.90
101097,90,88,86.00
101148,90,87,91.90
101200,90,84,88.20
101251,90,78,86.20
101302,90,88,87.10
101353,90,88,89.70
101404,90,88,93.20
101456,90,80,93.10
101508,90,87,86.50
101560,90,88,85.50
101611,90,88,85.00
101662,90,88,85.40
101714,90,80,87.60
101767,90,80,92.90
101818,20,74,445.50
101870,20,57,347.00
101922,20,40,455.30
101974,20,26,474.00
102026,20,27,256.70
102077,20,20,144.20
102129,20,22,131.60
102181,20,20,128.60
102233,20,22,124.70
102285,20,20,124.90
102337,20,22,104.00
102388,20,21,127.50
102440,20,21,120.50
102493,20,21,120.40
102545,20,21,120.10
102597,20,21,128.10
102649,20,20,126.30
102701,20,21,120.40
102753,20,21,120.30
102805,20,21,124.30
102857,20,21,123.30
102909,20,21,116.20
102962,20,20,116.00
103013,20,20,116.90
103065,20,20,123.70
103117,20,20,117.40
103169,20,20,116.00
103221,20,20,115.50
103273,20,20,122.60
103324,20,21,118.70
103376,20,21,112.60
103428,20,20,112.50
103480,20,20,112.10
103531,20,20,114.90
103583,20,20,117.00
103635,20,21,112.20
103687,20,20,117.30
103739,20,20,88.40
103791,20,20,119.70
103843,20,20,109.50
103895,20,21,104.20
103947,20,21,98.10
103999,20,21,102.90
104051,20,21,106.30
104103,20,20,100.50
104156,20,20,94.90
104207,20,20,101.20
104259,20,20,106.50
104310,20,20,94.40
104362,20,20,92.90
104414,20,20,98.20
104466,20,21,103.20
104518,20,20,91.30
104569,20,20,93.00
104620,20,20,96.40
104671,20,20,98.50
104722,20,20,92.80
104773,20,21,92.60
104824,20,21,97.70
104876,20,21,97.00
104928,20,21,93.00
104979,20,20,89.50
105030,20,20,98.00
105081,20,20,95.00
105132,20,20,89.30
105183,20,20,91.70
105235,20,20,90.80
105287,20,20,94.60
105338,20,20,98.20
105389,20,20,96.30
105440,20,21,89.10
105491,20,21,88.50
105543,20,20,94.00
105594,20,20,73.10
105645,20,20,89.00
105696,20,20,69.80
105747,20,20,89.90
105799,20,20,92.60
105851,20,21,90.10
105902,20,20,89.50
105953,20,21,89.00
106004,20,20,93.00
106055,20,20,72.60
106107,20,21,89.40
106158,20,20,96.40
106209,20,21,90.60
106260,20,21,93.30
106311,20,21,101.00
106362,20,21,90.60
106413,20,21,66.90
106465,20,20,88.20
106516,20,20,76.40
106567,20,20,93.70
106618,20,20,89.00
106669,20,20,89.10
106720,20,20,90.10
106771,20,20,96.00
106823,20,20,89.70
106874,20,20,67.00
106925,20,21,89.00
106976,20,21,94.40
107027,20,20,101.50
107079,20,20,75.00
107130,20,20,89.80
107182,20,20,92.30
107234,20,21,90.30
107286,20,20,92.70
107337,20,21,85.30
107388,20,20,89.00
107439,20,20,90.50
107490,20,20,90.10
107542,20,20,87.20
107594,20,20,66.70
107645,20,20,86.40
107697,20,21,92.60
107748,20,20,89.20
107800,20,20,85.60
107852,20,20,85.40
107903,20,21,91.60
107954,20,21,88.80
108006,20,21,85.60
108057,20,20,85.50
108108,20,20,89.20
108160,20,21,101.80
108212,20,20,98.80
108264,20,21,87.90
108315,20,20,89.80
108366,20,20,95.80
108418,20,21,73.30
108470,20,20,86.00
108521,20,21,85.40
108572,20,20,88.00
108623,20,20,94.10
108675,20,20,86.30
108727,20,21,85.20
108778,20,20,85.00
108829,20,21,89.70
108880,20,21,91.10
108931,20,20,85.80
108982,20,20,85.70
109033,20,20,88.40
109084,20,20,88.30
109136,20,21,92.10
109188,20,21,86.70
109239,20,21,85.70
109290,20,20,88.80
109341,20,20,86.80
109392,20,21,89.90
109444,90,20,483.80
109496,90,25,428.50
109548,90,40,449.90
109600,90,50,540.40
109653,90,62,537.20
109705,90,80,109.10
109756,90,87,127.70
109808,90,87,104.70
109860,90,87,162.70
109912,90,86,129.90
109964,90,82,128.90
110016,90,78,135.80
110068,90,88,136.10
110120,90,87,120.10
110173,90,88,146.30
110225,90,87,128.30
110277,90,80,123.50
110328,90,78,115.80
110380,90,88,117.50
110431,90,87,126.10
110483,90,88,116.10
110535,90,81,116.00
110587,90,79,114.50
110638,90,88,120.00
110690,90,87,112.60
110742,90,79,112.40
110794,90,78,115.10
110847,90,79,115.00
110899,90,87,104.60
110951,90,88,101.00
111003,90,87,106.00
111055,90,87,107.40
111107,90,87,100.80
111159,90,80,101.00
111211,90,79,98.20
111263,90,88,104.00
111315,90,89,124.00
111368,90,88,97.20
111420,90,88,97.80
111472,90,86,104.10
111524,90,87,98.30
111575,90,88,120.10
111627,90,88,93.40
111679,90,88,103.50
111731,90,87,97.00
111782,90,88,93.60
111833,90,86,93.50
111884,90,88,97.70
111935,90,88,124.20
111986,90,82,103.50
112038,90,80,99.20
112090,90,88,97.90
112141,90,79,105.80
112193,90,78,129.10
112245,90,88,94.20
112298,90,88,101.40
112350,90,88,106.00
112402,90,88,98.90
112454,90,78,120.50
112506,90,80,96.50
112558,90,79,109.80
112610,90,88,98.80
112662,90,79,93.70
112714,90,88,124.80
112767,90,88,104.70
112819,90,86,102.90
112871,90,80,94.00
112923,90,88,94.40
112975,90,87,133.00
113027,90,79,100.10
113079,90,79,97.00
113131,90,88,93.90
113183,90,89,101.80
113235,90,88,98.90
113288,90,87,93.30
113340,90,80,97.90
113391,90,88,104.70
113443,90,88,96.70
113494,90,88,92.50
113546,90,88,94.40
113597,90,79,101.50
113649,90,88,93.00
113700,90,88,92.90
113751,90,88,94.40
113802,90,88,99.90
113853,90,87,93.10
113904,90,87,93.20
113956,90,88,123.10
114008,90,88,99.60
114060,90,79,96.80
114112,90,78,93.40
114163,90,88,46.40
114214,90,88,70.10
114266,90,88,52.90
114318,90,88,50.40
114369,90,89,48.00
114420,90,88,48.50
114471,90,89,49.90
114522,90,88,52.00
114573,90,87,48.40
114624,90,88,46.50
114675,90,88,52.00
114726,90,88,46.10
114778,90,82,49.30
114830,90,89,50.60
114882,90,88,44.30
114933,90,88,43.70
114986,90,89,44.20
115038,90,88,46.20
115089,90,87,44.50
115140,90,89,50.60
115192,90,81,46.40
115244,90,88,44.00
115295,90,88,62.10
115346,90,88,44.00
115397,90,88,46.30
115449,90,83,43.80
115501,90,88,46.30
115552,90,89,46.10
115604,90,88,48.60
115656,20,73,377.30
115708,20,51,418.10
115761,20,36,452.80
115813,20,23,490.60
115865,20,24,136.20
115917,20,22,103.30
115969,20,21,153.00
116021,20,21,133.50
116072,20,21,135.50
116124,20,21,122.70
116176,20,20,119.50
116228,20,20,125.80
116280,20,21,132.50
116331,20,21,128.40
116383,20,21,121.70
116435,20,20,90.30
116488,20,21,116.90
116540,20,21,116.40
116592,20,20,122.30
116644,20,20,126.60
116696,20,21,118.70
116747,20,20,112.10
116799,20,20,112.70
116851,20,20,70.00
116903,20,20,128.00
116956,20,21,119.10
117008,20,21,115.80
117060,20,21,118.40
117111,20,21,122.90
117163,20,21,114.10
117215,20,20,95.70
117267,20,21,114.20
117319,20,21,122.30
117371,20,21,109.50
117423,20,21,107.70
117474,20,21,107.10
117526,20,21,115.10
117578,20,21,112.50
117631,20,20,108.00
117683,20,20,107.70
117735,20,20,108.20
117786,20,20,116.30
117838,20,21,110.80
117890,20,21,108.40
117942,20,21,107.90
117994,20,20,112.20
118045,20,21,114.90
118097,20,20,108.20
118149,20,21,108.00
118201,20,22,108.80
118253,20,20,115.60
118304,20,20,111.30
118357,20,20,108.20
118409,20,20,108.00
118461,20,21,113.30
118512,20,21,112.50
118564,20,21,103.90
118616,20,21,80.20
118668,20,20,109.30
118720,20,21,105.50
118772,20,20,104.20
118824,20,21,103.60
118877,20,20,109.80
118929,20,21,111.20
118981,20,20,104.40
119033,20,21,107.50
119085,20,20,115.80
119137,20,21,109.00
119189,20,21,107.90
119241,20,21,109.30
119293,20,20,114.70
119346,20,21,107.90
119398,20,21,107.60
119450,20,21,115.40
119501,20,20,108.90
119553,20,21,108.00
119605,20,21,110.20
119656,20,20,113.00
119708,20,21,107.90
119760,20,20,110.10
119812,20,21,114.90
119864,20,21,119.30
119916,20,21,109.40
119968,20,21,118.70
120021,20,20,121.70
120073,20,21,108.00
120124,20,21,113.40
120176,20,21,123.20
120228,20,21,113.40
120280,20,21,108.10
120332,20,21,119.10
120384,20,20,112.80
120436,20,21,75.90
120487,20,20,100.30
120538,20,21,95.10
120590,20,21,92.50
120641,20,20,98.70
120693,20,20,93.60
120746,20,20,88.60
120797,20,21,89.80
120848,20,20,94.70
120900,20,21,89.10
120952,20,20,88.60
121003,20,21,95.60
121054,20,20,90.10
121105,20,20,89.30
121157,20,21,87.20
121209,20,20,91.90
121260,20,21,87.40
121311,20,20,85.90
121362,20,20,84.90
121413,20,20,94.20
121465,20,20,94.90
121516,20,20,82.80
121567,20,20,82.10
121618,20,20,89.30
121669,20,21,88.30
121720,20,20,81.80
121772,20,20,82.00
121824,20,21,82.90
121875,20,20,90.00
121926,90,20,475.60
121978,90,26,425.40
122030,90,40,433.20
122082,90,50,536.80
122134,90,61,531.80
122186,90,78,123.80
122239,90,87,127.60
122291,90,78,102.00
122343,90,80,157.60
122395,90,87,129.10
122447,90,78,120.50
122499,90,77,154.10
122551,90,87,117.20
122603,90,88,116.40
122655,90,79,124.20
122707,90,88,116.70
122760,90,82,116.00
122812,90,88,118.20
122864,90,82,113.30
122916,90,88,141.00
122968,90,87,118.90
123020,90,88,113.60
123072,90,88,112.30
123124,90,88,117.00
123176,90,87,116.70
123229,90,88,112.00
123281,90,87,113.40
123333,90,88,116.60
123385,90,87,107.90
123437,90,88,136.50
123489,90,88,105.50
123541,90,88,104.40
123593,90,79,100.30
123645,90,88,108.00
123698,90,88,123.50
123750,90,88,96.90
123802,90,88,103.10
123854,90,87,103.70
123906,90,84,96.70
123957,90,78,123.10
124009,90,88,99.10
124061,90,88,101.40
124113,90,87,96.70
124164,90,88,96.50
124215,90,87,103.70
124267,90,88,97.20
124319,90,88,96.40
124370,90,81,96.80
124421,90,88,108.80
124472,90,79,106.90
124524,90,85,93.70
124576,90,78,124.90
124629,90,88,105.60
124681,90,79,105.20
124733,90,80,93.80
124785,90,80,97.10
124837,90,88,134.60
124889,90,88,94.60
124941,90,79,96.80
124993,90,88,99.80
125045,90,87,103.60
125098,90,78,119.50
125150,90,79,93.20
125202,90,88,107.00
125254,90,78,101.00
125306,90,88,93.30
125358,90,88,123.50
125410,90,80,104.20
125462,90,80,97.80
125514,90,86,93.10
125567,90,88,101.00
125619,90,88,126.90
125671,90,88,93.00
125722,90,80,97.80
125774,90,78,110.60
125826,90,88,95.00
125877,90,78,118.50
125929,90,79,91.90
125981,90,87,104.70
126033,90,82,95.60
126085,90,88,92.10
126136,90,79,123.20
126188,90,86,99.30
126239,90,87,102.30
126291,90,88,92.30
126343,90,79,103.70
126395,90,86,94.30
126447,90,88,92.90
126498,90,88,119.90
126550,90,88,99.60
126602,90,87,98.40
126653,90,79,92.70
126704,90,87,92.70
126755,90,87,99.80
126807,90,78,127.40
126859,90,88,106.90
126910,90,88,82.90
126962,90,88,91.80
127013,90,83,82.40
127064,90,88,80.10
127116,90,88,83.30
127167,90,81,88.90
127218,90,88,103.70
127270,90,88,78.60
127321,90,88,82.70
127372,90,88,84.00
127423,90,85,78.40
127474,90,80,78.70
127526,90,88,78.60
127578,90,80,85.40
127629,90,88,80.30
127680,90,80,78.70
127731,90,80,78.90
127783,90,88,78.90
127836,90,88,84.40
127887,90,83,82.40
127938,90,88,78.80
127989,90,81,78.80
128042,90,88,79.10
128094,90,88,79.10
128145,90,80,84.50
128196,90,79,117.40
128248,90,88,78.60
128299,90,79,107.40
128350,90,88,79.10
128401,90,83,83.20
128452,90,88,84.80
128503,90,88,89.20
128554,90,88,78.50
128605,20,73,447.10
128657,20,57,355.80
128709,20,39,451.40
128761,20,25,474.00
128813,20,27,202.40
128865,20,22,129.30
128917,20,22,136.30
128969,20,20,142.70
129021,20,20,106.50
129074,20,21,124.00
129126,20,20,119.30
129177,20,21,120.30
129229,20,21,128.20
129281,20,21,125.80
129333,20,20,115.70
129385,20,20,116.00
129437,20,20,115.80
129489,20,20,123.00
129541,20,20,120.80
129593,20,20,116.00
129645,20,21,111.70
129697,20,21,114.00
129749,20,20,119.50
129801,20,20,112.60
129853,20,20,111.90
129905,20,20,111.80
129957,20,20,119.60
130009,20,21,114.90
130060,20,20,111.80
130112,20,20,111.10
130164,20,21,119.00
130216,20,21,114.30
130269,20,21,111.60
130320,20,20,111.50
130372,20,21,117.60
